sentence,label,label_id
"Order of Parta slew a Bullock and three swine, and a number of great Earthen Jars of Mead broached, and while the principal men of the tribe Feasted in the hall, the rest made merry outside.",active,1
"Side placed the slices side, according to the size required, and then, after being Wetted and beaten with a wooden instrument until smooth, were pressed and dried in the sun.",active,1
Otherwise he made no important changes in the status of the subject.,active,1
"Major W. G. Neilson, D.S.O ., of the Argyll and Sutherland Highlanders succeeded him.",active,1
Heat SETS this bitter principle free.,active,1
"As the coach passed the farm of Skateraw, some distance east of Dunbar, the farmer, old Harry Lee, met it on horseback.",active,1
"The fingers and the handle of the knife performed chiefly the operation, after dividing the Integuments by a crucial Incision.",active,1
"A narrow passage attaches to the Northeastern corner of the main apartment the room into which this passage opens on the North, 1½ feet wide and a foot long.",active,1
"A score of servants who arranged the chairs had invaded the great hall, placed the palms, and hung silver chains to separate the musicians from the audience.",active,1
"Best of all, a month reduced the intervals between letters and visits.",active,1
"In fact the reform of the Constitution enhanced these prerogatives, because the appointment of the magistrates also, which fell to be made by election of the community, was thenceforth subject to the confirmation or rejection of the patrician Senate.",active,1
Two characteristic features marked the relations which established themselves between Palstrey and the Kennel farm.,active,1
"When Molly returned, leading in her sister, the fire alone seated Mrs. Wesley.",active,1
"The Pope when discovered for the last of many times, assigned America, to the Spaniards and Portuguese.",active,1
"Marie Stuart followed Myrrha, and Marie Stuart by Medea.",active,1
The creator designed singing - the great tonic singing as a means of giving vent to joyous emotions.,active,1
A poor woman who wished me to go and see her husband addressed to me this speech.,active,1
"Mountain pneumonia somewhat broke his iron Constitution, and he had drifted back to live in a milder country for a while.",active,1
"James and Benjamin Franklin edited jointly it, and was started to supply a long - felt want.",active,1
Here at once a fact which he had not mentioned to Merriman met him.,active,1
"Still, this new oratory, warm, vivid, and inspiring, delivered to the accompaniment of dulcet and seductive tones that transported them into an enchanted world captivated them.",active,1
"The majority of those judges, however, Negatived this resolve.",active,1
"Food, supplies an incentive to the selection of the right box in a particular test a small quantity of which is placed in a covered receptacle beyond the exit door of each of the boxes.",active,1
Wiring attaches the rods to a wall switch out here . ”,active,1
"This visitor, impressed Dane, thoroughly used to unusual - appearing strangers, both human and alien.",active,1
A supplementary act destroyed the authority of the Supreme Court and the South denied the right of appeal.,active,1
On the plain purchase or by concessions of public lands which belonged to the provincial government obtained in the nineteenth century the right of ownership.,active,1
"A series of services, at which a voluntary choir will contribute their assistance, aided by the fine organ will mark the solemn occasion just erected.",active,1
"The sailor no sooner appreciated their next undertaking than he hurriedly caused Iris to shelter herself beneath the tarpaulin, whilst he Cowered close to the floor of the ledge, looking only through the screen of tall grasses.",active,1
"Annual Subscriptions and legacies supply the deficiency of their earnings the usual sources of support in great Britain for the benevolent institutions,.",active,1
"“ as you approach the city from Naples, the statues of the church St. John Lateran first strike you.",active,1
"The Spanish expedition, which under the leadership of the celebrated Portuguese Circumnavigator Magellan, had discovered the Philippines, where, on the island of Mactan, their leader was killed in April, 1520 followed in 1521 him.",active,1
"The casual observer or captious critic without doubt, many traits attributes to the Japanese Xxvi some religious phenomena, through lack of ability to read between the lines.",active,1
"In costume, they eschewed any elegance, any elaboration, any Coquetry, as akin to Wantonness.",active,1
"The blood carried very nearly all of them, and, by dealing with this, the tissues are made immune.",active,1
A loose covering of Integument which folds over the end protects the organ.,active,1
"The falling of rain on surfaces whose temperature is below freezing produces glaze, and is typically smooth and transparent.",active,1
"Thus the politician Debauched the statesman, and the philosopher was Elbowed out of sight by the Popinjay.",active,1
"In 1800 Malone, who added a life of Dryden which has furnished a large part of the material used by biographers since his time edited the critical and miscellaneous prose works.",active,1
"The state presented much additional testimony, but nothing new had been forth - coming in their behalf.",active,1
The results obtained by race confirm this.,active,1
Only Paddle - tugs still represented the Navy.,active,1
"His own and Peter ’ s sword did most of the execution, for the Peasantry had neither the skill nor the weapons to oppose the men - at - arms with much success in a hand - to - hand combat.",active,1
"If under these conditions a cloud floats overhead, forming a heat screen, a rise in the thermometer readily will notice its presence.",active,1
More dangers than those of internal anarchy menaced the Mohammedan realm.,active,1
"A prior and governs each house each monk lives, as I have said, in a separate dwelling of five little rooms and a tiny Cloister, or rather ambulatory, facing a little garden.",active,1
My husband built these.,active,1
These bad races may entice Aryans and become Pictis Ipsis Pictiores.,active,1
"The Senate sustained this revolting practice of the Siberian authorities, which had begun at the end of the preceding reign, in a decision handed down in 1897.",active,1
"For the over - line bridges, however, the number of lines and standard height of the railway will regulate the width and headway.",active,1
"An assistant does, preferably, this.",active,1
Fawcett ’ s one and only ‘ flutter ’ in mining shares diversified this quiet.,active,1
The use of distant water power or the centralization of the generating plants of a large territory in a single power station has accomplished largely this.,active,1
"Metal clip and screw some cheap actions not holds in the butt the center pin in the butt of, and if it gets loose so that it works out, must be replaced by a larger pin.",active,1
"Rows of plain, monotonous brick buildings, devoid of artistic merit rapidly replaced the quaint but dangerous architecture of 1666.",active,1
"The enmity of two of the most bitter and vindictive tribes, which compelled the professor and the boys to form an expedition against those Hostiles, in which four other tribes assisted the beginning of this volume brought about the events which lead directly up to.",active,1
"Two pairs of narrow single - light windows on either side light this, and by a similar pair in the North face beneath the Obtuse - Angled gable.",active,1
Shortly after midnight someone running through the car and shouting for construction superintendent Finnan awakened the young operator.,active,1
"Senator Kern has introduced in Congress the draft of a new law, prepared after months of careful investigation of experience of this and all other compensation acts, and drafted with infinite care at the instigation of the Association for labor legislation,.",active,1
"The Famines of 1897 - 1898 and 1899 - 1900, which were severely felt, especially in Bhopal and Malwa caused considerable losses.",active,1
"An error of another sort, namely, the transferring to some general Department of human belief the particular beliefs of a people, or of tribes of people, follows the error of transferring to the domain of mythology events and occurrences which belong to history.",active,1
Partitions twenty feet high divided into several rooms the prison.,active,1
"A semi - liquid secretion, which comes out, at the will of the spider, through minute Apertures, forms the thread and which Hardens into a thread by contact with the atmosphere.",active,1
"In fact, many a child regarded it, though this idea was hardly formulated in the little brain, as a visible means of possible punishment for any false doctrine that might issue from the mouth of the preacher.",active,1
He first had Evangelized the Corinthians three years before.,active,1
"The Landgraf of Hesse, who was sitting with the master one morning when a caller appeared with a tale of distress which touched his heart has related to the author one.",active,1
"From Barra head in Bearnarey to the butt of Lewis Proofs of the former presence of that mysterious Abrading power, which has accommodated itself to all the Sinuosities of the ground constantly confront us, so that from the sea - level up to a height of 1600 feet at least, the eye rests almost everywhere upon bare round - backed rocks and smoothed surfaces.",active,1
"The Jews of Western Europe and the United States gave a still more significant recognition of the exceptional forces behind the Jewish immigration, living in a state of freedom, security and comparative wealth, to whom the oncoming of thousands of Jewish refugees at all the critical periods, and the steady stream of Jewish immigrants at other times has meant a taking - up of onerous burdens and a sharing of the hardships of the situation thus suddenly thrust upon them.",active,1
"His queen, Editha the confessor richly embroidered the Coronation Mantle of Edward.",active,1
But the experience of manufacturers who have tested the efficiency of the Department not bears out such claims.,active,1
"The 47Th Sikhs and the 9th Bhopal regiment, who made a fine dash into the town from the direction of Croix Barbée, the first - named regiment showing great courage mainly brought about this success, but they both suffered heavy losses from the ubiquitous German machine - guns in the houses.",active,1
"The indefinite finally holds no soul, or the Namby - Pamby.",active,1
"The whole society elects their officers the women voting as well as the men,.",active,1
"The Centralisation of litigation in London undoubtedly causes the evil, and the compression within a few months of the year of the whole of the high court business.",active,1
Some of black Blevens ’ men had made those Stealthy movements on the mountain.,active,1
"As a rule, the Specialities so managed it that the whole of the upper school was invited once during the term to a delightful evening in one of the special bedrooms.",active,1
"Lieut arrested Messrs. Walsh, Cantrill and Daniels.",active,1
Various names know the disease in the different sections of the country.,active,1
"The frequent display of hospitality and politeness continues the practice, through the medium of ardent drink.",active,1
"The West India company sent for none master Kieft too soon, and the pity of it is that he ever came to new Amsterdam, with his hatchet - shaped face, to plunge us into a war with the savages, who had all the right on their side.",active,1
"Again, the undoubted increase of insanity among Negroes increases Avoidably our insanity percentage.",active,1
"Some argues it that the Filipinos are incapable of self - government and that, therefore, we owe it to the world to take control of them.",active,1
"The people here have made into a regular hero him, but he is the most modest man I have ever met.",active,1
The Imperial government generally commissioned the leaders of those troops.,active,1
In a moment the ravenous monsters tore to bits the prey.,active,1
The murderer wore them to throw suspicion on an innocent man.,active,1
"A howling mob of women, who were pulling bolts of material from shelves and fighting among themselves over they Waslooting Dressgoods.",active,1
Other evidence CONFIRMS this conclusion.,active,1
"In another moment the Marshal and his other men reinforced them, and then Calliope felt that in order to successfully prolong the delights of the controversy he must find some means of reducing the great odds against him.",active,1
"John Trevor, Bishop of St. Asaph, built across the Dee the bridge and Chancellor of Chester, A.D. 1346, and was accounted one of the wonders of Wales.",active,1
"Humane men performed these tasks, under the shadow of the public doubt and public grief, amid which, there was excitement, and the haste of business and the burden of care.",active,1
Fundamentally the direction in which its life is tending determines its strength.,active,1
"When Jesus got out of the boat, a man who came out of his dwelling place in the tombs immediately met him.",active,1
"In it water pipes effect the cooling, interposed horizontally between the layers of bricks.",active,1
Its owner petted very much the orphan.,active,1
My future conduct will prove it.,active,1
Lord canning brought from India this magnificent Italian jewel.,active,1
The same code not judges imbecile men as men of sound mind.,active,1
An Ungovernable hatred for this little man who was the husband of the woman he coveted consumed him.,active,1
A spur of rock which ran out to sea protected them.,active,1
Personal impulses disguised into creeds prepare the way of even the most justifiable revolutions.,active,1
"The sly Rascality of the professional criminal struck him, but he thought little of it at the time.",active,1
"Free exposure to the light and air properly should air, all bed clothing every morning.",active,1
"If, however, Nellie Channing was pretty, that of my neighbour far eclipsed her beauty a tall, dark - haired girl in blue, a Miss Anson, who with her mother, a quiet, white - haired elderly lady, were the only other guests in addition to myself on my right,.",active,1
Violence marked more the efforts of the Rogerines than by success.,active,1
"All depressing, discordant and Jarring conditions easily influence him.",active,1
Some authors have suggested it that the Tropistic reactions are determined by some feeling or emotion on the part of the organism.,active,1
"And yet in the midst of all this ruin and suffering thugs and thieves and ghouls harassed them in human shape, who looted property, assaulted citizens who resisted them, and despoiled and disfigured the dead in a shockingly savage manner to secure rings and other jewels.",active,1
Lines carefully let down the boats and we went on.,active,1
"Prejudices of any kind not Biased his judgment, and it did not detract from the correctness of his conclusions that he judged by a high standard.",active,1
"The same forbearance, only can preserve our Confederacy, fellow - citizens.",active,1
The action of iodine may make it on oil of caraway or on Camphor.,active,1
"A barbarous captain upon the African coast, where the African savages pounced down upon they cast out another ship load, and abandoned themselves to frightful cruelties.",active,1
The initial bayonet charge accomplished the first step.,active,1
"Dr. C. Dwight Marsh collected the plants, in charge of the field investigations at Hugo, Colo.",active,1
The preachers all licensed it in control of the meetings.,active,1
"A minute later and Henson followed her, still puzzling his racking head to know what had happened.",active,1
"As soon as the ink disappears, washing with water immediately removes the acid, and the paper dried.",active,1
"The facts that all the large trees are in such places, and that all the level open stretches are covered with sapling growths of aspen and fir bear out this.",active,1
"Parry, who dashed up the steps roughly thrust aside him, ran into the house, and emerged a minute later holding a large tumbler in his hand.",active,1
"Two rocky Islands, divided the Channel the lower and larger being in the middle of the river.",active,1
"Before being taken to his work his fellow - countrymen, young men of talent and promise, who were there, like himself, for political reasons surrounded him.",active,1
Those in high places naturally held such proceedings to be only second to nihilism.,active,1
"This question that she did not attempt to reply so Disconcerted Francis, but looked at him hopelessly.",active,1
"Pastors who received the honor of a Royal visit rarely committed this sin of omission, because they could very well afford to humor old Pfund a little, when they themselves received from the otherwise economical King the handsome “ royalty ” of fifty dollars for a dinner and one hundred dollars for dinner and a night ’ s lodging.",active,1
"If it joins heart and head lines at its commencement, the person will experience a great catastrophe so marked.",active,1
"By and by the splashing of cold water in my face aroused me, and found that a heavy shower had come on, and was pouring through the cats ’ passage.",active,1
More than once in my life the beauty of a man ’ s honest conception and ideal of love and marriage — a conception and ideal has struck me which one comes across in unexpected and unlikely persons and which is by no means confined to those whose years are still few in number and whose hearts are still hot within them.,active,1
"A President, who must be a high priest, assisted by two counselors, also high priests presides over the stake.",active,1
"The head of the money Department first Receipted for the package, Mr. J. C. young.",active,1
"The strong tide he created caught the great London people, ignorant or not,, and carried on it.",active,1
"The sudden disappearance bewildered them, and Ralph understood that whatever steps were taken toward finding George must be directed by he, for his companions seemed incapable even of connected thought.",active,1
Collections from the postmasters of the Arrearages of preceding years have supplied it.,active,1
"All the time the curious laughing - like call of the Gulls only broke the quiet of the place, and the shrill piping and whistling of the dark, shadowy shore birds.",active,1
"The young Railroader always had prized these lay - over days, and he planned to put the present one to good use.",active,1
"The first Stoics, who took their stand partly on the earlier naturalism which had already broken the ground in this direction, and partly on Sophistic, elaborated in detail this point of view so that they even brought into vogue again the theory of Prodicus, that the gods were a Hypostasis of the benefits of Civilisation.",active,1
"Tram reaches Eze, passing the beautiful Bay of Villefranche, to the foot of the precipice on which it stands, and from whence it is reached by a scramble up a Zig - Zag path in about an hour.",active,1
"The sound of distant bells suddenly Interrupts this pastoral, sounding mournfully from afar.",active,1
"A considerable interval of Uninhabited Coast from the Etah Eskimo who occupy the coast from Smith sound to Cape York, their most northerly village being in 78 ° 18′ . separates this division",active,1
Robbers slew him.,active,1
"Pausanias mention this language, and St. Jerome says that it was a dialect only slightly varying from that used in Gaul by the Treveri.",active,1
The ghost of dread had haunted his schooldays.,active,1
"Fear, our boys seized the first excitement over even Macao and the other one who had accompanied us,.",active,1
"The surgeon general of the Confederate Army sent Dr. Joseph Jones, a bitter rebel, professor of medical chemistry, at the medical college in Augusta,, to investigate and report upon the cause of the extreme mortality in Andersonville.",active,1
"Rows of Waggons, drawn by oxen, conveying fugitives from Thrace and Macedonia, blocked nearly all these narrow streets chiefly the former province.",active,1
Thomas Neale filled this office from 1688—1698.,active,1
"Pyramid Lake, which is, perhaps, the most picturesque of all the Basin Lakes now occupies the deepest portion of this ancient Lake.",active,1
The Turks hopelessly have outnumbered them.,active,1
A judge whose legal qualifications do not differ materially from those of the justices of the Supreme Court presides over the District Court.,active,1
This outburst quite overcame Anne.,active,1
"A majority of large, granular cells, which stain a distinctive yellowish - Brown when the gland is fixed in a solution of Bichromate of potash settles the motif.",active,1
"A still greater work, “ Barbarossa followed this, ” while in 1904, at the Frankfort Festival, came “ Wieland der Schmied . ”",active,1
"Painters Virgin tints call compound Colours, formed by the Union of only two Colours,.",active,1
A sudden jolt of the train disturbed in his reflections him as it stopped at a water - tank.,active,1
Armorel instructs me to give the rubies to you.,active,1
"Their Creator endows them with certain unalienable rights ”, among which is liberty.",active,1
Major William Hockaday originally had patented WILTON in 1651.,active,1
"The suspension of Royal government frustrated in Virginia efforts of the representatives of this group, and therefore the proprietary charter was ineffective for a time.",active,1
"Trade advertisements not disfigured St. Enoch station, and it is with great satisfaction I learn that the same good taste has prevailed to this day.",active,1
"Bartholomaus Szemere, a cold, hard man, who had had little previous influence on politics first brought into prominence the weakness of this coalition Ministry.",active,1
"It is fortunate that I ran into you when I did, otherwise one of my rangers might have picked up you and then it would have cost you something as a fine.",active,1
A bevy of girls or else either surrounded him Jacobi was beside him.,active,1
Watt first thought of the compound engine about 1767.,active,1
The Federal Council of the churches of Christ in America issued the next statement to be recorded in this chapter.,active,1
"In the eleventh century the appearance of certain Spanish crusading knights, who, issuing from the mountainous parts of the country adjacent to their own, began to war against the Moorish authorities disturbed this happy condition of affairs.",active,1
"The glances of his mistress overcame in like manner Richard, and all his songs only served to accomplish his ruin.",active,1
The character of the finish also can produce a variety of effects.,active,1
"Ben and David, the second by Tom and Cotterell headed one, and the third by Tuckerman.",active,1
"His integrity and enterprise soon laid the foundation of his fortune, but it was largely augmented in a most peculiar manner.",active,1
"Strong young coloured men, who were affable and polite propelled the chairs, and who explained the sights as they passed them, and pointed out places of interest.",active,1
"Three judges, hold the circuit Court of Appeals two constituting a Quorum.",active,1
"On the whole, capricious nature never Moulded a more Unprepossessing or Unmartial - like person.",active,1
The sudden sound of a bugle on deck interrupted further conversation.,active,1
"Skilled riding or a cool head only can avert danger, since there is no shelter.",active,1
"The 11,435 boys who found shelter in they in 1891 deposited no less than $5,197.",active,1
"Architects, decorators, Designers, Draughtsmen, etc . will appreciate this work",active,1
None Surpasses the quality of the work which proceeds from the hope foundry in any part of the country.,active,1
Other women took up the cry.,active,1
The coal smoke which hangs over the city in clouds and renders the general aspect indeed gloomy Blackens the buildings.,active,1
"The impact had smashed the gasoline tank, and the contents, Luckily a small amount, had been scattered over the place and come in contact with a stove.",active,1
"A match box, lying down provides at each end the step, and glued to the standing box.",active,1
"In July, 1918, in Paris, a loyal Socialist, to whom them had been shown gave to me a fuller account of the documents.",active,1
Uniqueness and continuity condition the situations of a physical object.,active,1
"Sir Henry Carnduff received at the station me, and every one welcomed me and seemed glad that the visit had proved such a success.",active,1
"But, catching the excitement of the crowds and perhaps a little of their gambling spirit, his reproof not upset me.",active,1
The light of the rising sun streaming in where the curtain of the tent had been raised to admit the fresh Dewy morning air awakened the next morning chapter VI Leonard ASHTON.,active,1
According to the wishes of the Admiral ’ the children never had invaded that apartment . ’,active,1
"Arc - Projectors which delivered 200,000,000 beam candle - power illuminated this.",active,1
John Peter Zenger in New York published it.,active,1
"Only the enlightened can realize enlightenment, and Baffles every attempt to describe it, even by the enlightened themselves.",active,1
"The unexpected manner in which he acted took all aback the Indians Suspecting he was a scout,, and hesitated so long before following, that, as we said, he might have escaped, had it not been for the dog.",active,1
"Very strict protection largely has brought about this, and although still local, there are many places where it is now common, and in Scotland it breeds on several Lochs as far North as Aberdeenshire.",active,1
A similar though much smaller Dome erected on a Pediment pierced with graceful Saracenic arches covers each corner of the mausoleum.,active,1
"At a bright flash outside the half - open window startled that instant Hugh a loud report, followed by a woman ’ s shrill shriek of pain,.",active,1
The National Assembly voted the Constitution of the third Republic on the 25th of February 1875.,active,1
"Mrs. Annie Besant and Mr. Herbert burrows ably and courageously led the strikers, and their success was also due in no small degree to the support of the London trades Council, which took the part of the girls, and sent a Deputation to press their claims upon the firm.",active,1
"A tarpaulin or straw hat, not a bit like that worn at the present day gradually replaced this hat, but more nearly resembling a low inverted flowerpot with a narrow curly brim.",active,1
Standard dead - reckoning procedures from astronomical fixes located most of the sounding lines.,active,1
"On the contrary, a warm, moist climate and abundant vegetation favors the decay of rocks under the chemical action of water.",active,1
"A consideration of the volume of water which supplies the main streams of the Rakaia and the Waimakiriri might show also this, and comparing it with the insignificant amount which finds its way down the Harpur.",active,1
"This habit virtually has transformed the sailor who is trained to work four hours on deck, and then to sleep four hours below, into a Denizen of a planet where the days and the nights are each but four hours long.",active,1
A large percentage of the members of the house and Senate who served during the construction period accepted this invitation.,active,1
"The butts of German guns prodded forward again a little later Jimmy, and he was aware that Roger and Bob were advancing along with him.",active,1
"Mr. Griffiths announced a grand ball at the assembly rooms in Broadway, to be held on February 20, 1786.",active,1
"A Continental Nurseryman has introduced it, but, so far as is known, has not yet flowered in any English collection.",active,1
The effrontery of the man Stupefied her as he dismounted and ascended the steps toward her.,active,1
"But the magnificent Declamation of Sir Alexander Cockburn, the present Lord - chief - justice of England entirely eclipsed the speech with which Roebuck introduced the motion.",active,1
Suddenly a cry from the lookout startled them.,active,1
"After a year or two an Uncle discovered him, and his release from the hands of his enemy secured.",active,1
"But here again an initial difficulty meets us, because it has become almost a commonplace of contemporary criticism to represent the eighteenth century as a period of sheer destruction.",active,1
"The adoption of a cheaper form of sulphur, such as Pyrites somewhat could reduce in both systems doubtless the cost of chemicals.",active,1
"Mr. R. E. Enthoven, superintendent of the Ethnographic survey, Bombay supplied some additional information.",active,1
"The addition of small amounts of salts of various heavy metals, such as the chlorides, Sulfates, and Acetates of iron, copper, mercury, lead, etc also Precipitates out of solution the proteins.",active,1
"When about half a mile from the shore, little Tom Pratt, who was fishing from the wharf Espied them.",active,1
The Coast Miwok used the down - filled net cap in the Kuksu and other ceremonial performances.,active,1
"A money - lender, who eventually leased it to the Blaines on an eighty per cent acquired on a falling market the house.",active,1
"That one hierarchy should guide the souls of all Christian men, rising through successive grades to a Supreme head, while for their deeds they were answerable to a multitude of local, unconnected, mutually irresponsible Potentates, appeared to them necessarily opposed to the divine order.",active,1
"My father communicated to me the strange legend that you will find inscribed by your remote Ancestress upon the Potsherd on his deathbed, and took a strong hold in my imagination.",active,1
"His inability to adjust himself to the new International situation therefore may have impelled not only imperialism, Sonnino, but by the hope that through his policy the new internal situation might be Tided over.",active,1
"Conspicuous success not recommended the innovation, indeed,.",active,1
Only your own small sector bounds you.,active,1
"An epidemic of eleven hundred cases in a population of eight thousand followed, thirty days later, a single case of imported typhoid occurring on the watershed of a reservoir.",active,1
"Their hoofs trampled up the ground, and the carcass was rent and slit into pieces.",active,1
His interference naturally annoyed me.,active,1
"The first colonists not built log homes or “ log cabins ”, however.",active,1
"Early in the spring of that year, while the regiment was stationed at Rienzi, Miss ., the officers presented to me the horse, and at that time was rising three years old.",active,1
"The memory of his rudeness still Chagrined him to von Ritz, yet him was determined that if Karyl had sent for him as the count Pagratide, he must receive him on equal terms and without ceremony.",active,1
The fact of this violation of the neutrality of Belgium today dominates the entire Belgo - German question.,active,1
In the midst of my thoughts the noise of somebody breaking through the bushes interrupted me.,active,1
The tribe absolutely forbade under pain of punishment unauthorized settlement within the Indian country by citizens of the Confederate States encroached upon.,active,1
His appearance enhanced my security.,active,1
"Eurystheus, who was jealous of the fame of Hercules, and who, to destroy him, imposed upon he the most dangerous enterprises, known as the twelve labors of Hercules, all of which were successfully accomplished cruelly exercised this natural right.",active,1
"At Silsden, another batch of recruits met Mr. Tunstill ’ s men and marched into Keighley.",active,1
A Sultriness that was almost unbearable succeeded the crash and the tremor.,active,1
"Phinehas Richards, who served both as representative and as Senator in the provisional Legislature of the state of Deseret Autographed it.",active,1
"Further the fact that emotions affect the breathing shows the fact that one can voluntarily change the rate and force of the respiratory movements, and this.",active,1
Mrs. braiding always used that last phrase when she wished to imply that she could guess where G.J . had been.,active,1
"More than two thousand Makkans, lately converted, and impatient to prove their devotion and Fervour joined his ten thousand soldiers.",active,1
Several desires tore each man.,active,1
"Then, one by one, the two seamen dropped overboard the bodies of Studdert and of the five natives as reverently as circumstances permitted, and in silence broken only by the suppressed sobbing of the two girls.",active,1
"The court ordered a levy shortly before my term expired, but the collection of this levy fell to the coming officer, so this money is not in my hands, although all the business up to this time has been managed by I, and the other payments on the building made from time to time out of moneys in my hands, and I have been the chief manager of the entire work and know more about it than any one else.",active,1
"A fierce hurricane blew down the lofty spire in 1361, and rebuilt by Bishop Percy, who rebuilt also the Clerestory.",active,1
"A broad flag of Plumage, which SETS off the Gracefulness of this truly graceful bird to full advantage, in common with that of the species, covers the tail.",active,1
A total want of judgment occasions their failing.,active,1
The fact that on one or two occasions passing bodies of other troops necessitated a temporary cessation of carrying operations accounted for the extra ten minutes.,active,1
"After all, not the things about we but by the things we invite into we determine our lives.",active,1
The Mayor led the procession.,active,1
"At Laodicea the plague suddenly struck down her, and, after months of illness, it was borne in upon her that all was vanity.",active,1
"The irregular shape of some stone deceived him, or because he did not arrange the experiment suitably.",active,1
The compression of sulphur and tin therefore forms Stannic sulphide.,active,1
"Variations in the relative value of the two metals recently have created confusion, but I confidently believe that arrangements can be made between the leading commercial nations which will secure the general use of both metals.",active,1
“ and — — ” a rush of crickets that began to swarm around he interrupted him.,active,1
"Some “ the little spring calls October and November, ” and these rose bushes might well be those of June with us.",active,1
"But, for Phoebe, two presences held it.",active,1
"His relatives, who, by diligent inquiry were able to make out that Mr. Ansel Bourne, five weeks after leaving Rhode Island, opened a shop in Norristown, and stocked it with toys and Confectionery which he purchased in Philadelphia brought home him.",active,1
"Our cooks soon served hot coffee, cheese and biscuits, and we prepared for our first March on English sod.",active,1
A little instruction and some preliminary drills and exercises may make into a good shot a perfectly green recruit who has never fired a rifle.,active,1
"His misfortunes, the spirit of Montezuma entirely broke haughty and tyrannical, but unstable and timid.",active,1
"Narrow horizons bound their lives, and the only glimpse they catch of the great world, is their bed - maker as she carries out their slop - pail from their bedrooms.",active,1
"Their Dukes also had deserted the Duchies of Parma and Modena, and the papal Legates had to quit Romagna, whose inhabitants now suddenly announced their fusion with Sardinia.",active,1
"For the second time that afternoon, the ringing of the telephone Bell interrupted Murk, and once more Sidney Prale happened to be near and answered the call.",active,1
"The devoted bravery and endurance displayed by the cavalry Corps under a commander, General Allenby, who handled them throughout with consummate skill staved off the greatest threat of disaster with which us were faced in 1914.",active,1
"In 1822 President Monroe named him to be superintendent of Indian affairs, and this post he held for sixteen years thereafter, until his death.",active,1
"At the end of three days they had removed their luggage from the hotel and had gone to stay with Mrs. Westgate — a step as to which Percy Beaumont at first took up an attitude of mistrust apparently founded on some odd and just a little barbaric talk forced on him, Miss Alden would have tempted to say, and very soon after their advent, him.",active,1
"In the present instance, however, the energy and determination of Mr. Nicholson and Sergt Summarily checked any such inclination.",active,1
"Before we got within the influence of the Gulf stream, a strange sail hailed us to Leeward, which fired a few shots to bring us to.",active,1
"His grace therefore directs me to transmit to you the enclosed Cheque for £ 105, and the report of the committee upon which the award was founded.",active,1
The envelope that Spennie had dropped caught his eye.,active,1
"Her mother and older sister accompanied her, both with determined lower jaws and faces as hard as Flint.",active,1
The relative size of the diaphragm opening determines the speed of a lens.,active,1
"Since that, Mr Adams contracted another loan with private banking houses, to the amount of five millions of Florins.",active,1
"The Council of the Auckland University college, by which body it was enlarged afterwards acquired it, and it served its purpose in the educational work of the city until 1918, when the buildings were taken over by the city council in connection with the proposed new city outlet from customs street.",active,1
Conditions that relate to the movement of the blood through the body stimulate these centers.,active,1
But in this case heroes uttered the cry.,active,1
“ the Ojibway war - party sent soon two more scouts to see what was the trouble and why the first one failed to come back.,active,1
"The Turkish customs officers seized a lot of books on chemistry, imported by an American missionary, because they claimed them were intended to injure the Sultan.",active,1
"The dusky rippling hair, which tumbled over his breast, hid her face brushed against his cheek, and blew across his lips.",active,1
"The knowledge that all about he there are big doings Tantalizes him, but, so far as him is concerned, he might just as well be attending a Sunday - school Cantata.",active,1
"His Excellency John Adams, whom I earnestly recommend to your best Civilities will deliver to you this.",active,1
Means of suction also may remove foreign bodies.,active,1
"Simultaneously, a grimace distorts the right side of the face, the right eye Blinks, and the right corner of the mouth is drawn down by a strong effort of the Platysma.",active,1
"The earth supports a land animal, and experiences little resistance from the air through which it moves, unless the speed attained is high.",active,1
"Some officer of Uhlans, who rode up, and, dismounting and covering them with his revolver heard him, asked what was the matter.",active,1
Abrupt orders had sent away the bandits from another Lama.,active,1
"If the translation is compared with the text, the characteristic beauty of the words omitted will strike the reader.",active,1
"Another dog took up the sound, and then another and another, till, borne on the wind which now sighed softly through the pass, a wild howling began, which seemed to come from all over the country, as far as the imagination could grasp it through the gloom of the night.",active,1
The crown may have resigned whatever of power in the way of political authority has since that resignation abundantly been Recompensed to it in the direction of social authority.,active,1
"Various terms borrowed from the Italian express the different degrees of elevation in reliefs,.",active,1
"Erosion, which become very strongly pronounced toward the Western end of the flow breaks up into detached tables the lava.",active,1
Objective data must guide this.,active,1
"His tone checked even Harry, and Laxley sat silent.",active,1
"A gang of graders and track - layers, who not having received their wages side delayed some forty - eight hours at Piedmont the Union Pacific party coming West tracked the special train with vice - president Durant and his party, holding them as hostages until the company had paid over to the contractor some two hundred and fifty thousand dollars due him and which he in turn distributed among his men.",active,1
The party distrusted the Emperess Dowager around the Empress.,active,1
No doubt the crowds greatly swayed the jury.,active,1
"The ancient castle of La Caze, which occupies a sheltered corner in a bend of the river, where above it the cliffs Uprear with great hollows and Rotundities supplies one of the most beautiful and romantic pictures, illustrating how in the unknown ages the water has eaten its way down from the upper level to its present bed.",active,1
"A vertical trestle, which is hinged at its lower end and is supported by a strut which slides in a groove and rests against a stop supports the hinge.",active,1
A soft sponge now in general use applies the manufactured article being lightly passed over the volumes after a small portion of varnish has been applied to the sponge.,active,1
The hands of their little children have led into the kingdom of God thousands of mothers.,active,1
"The culminating of the Constellation Pleiades then fixed the beginning of the year, in November.",active,1
